PID,MS Zoning,Lot Frontage,Lot Area,Overall Qual,Full Bath,Foundation,Year Built,Yr Sold,Neighborhood,Kitchen AbvGr,Bedroom AbvGr,SalePrice
528441080,RL,23.0,937.0,8,2,PConc,2004,2007,Somerst,1,3,307.0
528445020,RL,21.0,892.0,7,2,PConc,2006,2007,Somerst,1,3,250.0
528445070,RL,23.0,816.0,8,2,PConc,2006,2007,Somerst,1,3,221.3
528456190,FV,22.0,803.0,8,2,PConc,2007,2007,Somerst,1,3,208.9
528456230,FV,23.0,836.0,7,2,PConc,2006,2007,Somerst,1,3,210.4
528458080,FV,22.0,803.0,8,2,PConc,2007,2007,Somerst,1,3,255.0
528458090,FV,25.0,967.0,5,3,CBlock,2007,2007,Somerst,1,3,212.109
528458120,FV,23.0,836.0,8,2,PConc,2006,2007,Somerst,1,3,270.0
528458130,FV,23.0,836.0,8,2,PConc,2007,2007,Somerst,1,4,303.477
528458150,FV,34.0,1135.0,8,2,PConc,2007,2007,Somerst,1,3,310.013
528477020,FV,26.0,1031.0,8,2,PConc,2006,2007,Somerst,1,3,249.7
528480020,,26.0,948.0,7,3,PConc,2007,2007,Somerst,1,3,227.875
528480180,FV,26.0,970.0,8,2,PConc,2007,2007,Somerst,1,2,261.329
528482010,FV,30.0,1098.0,8,2,PConc,2006,2007,Somerst,1,2,253.0
528482030,FV,26.0,987.0,6,2,PConc,2004,2007,Somerst,1,4,265.0
528482090,FV,31.0,1035.0,8,3,PConc,2004,2007,Somerst,1,4,340.0
531363020,RL,19.0,697.0,6,1,PConc,2006,2007,SawyerW,1,3,146.0
531363040,RL,19.0,697.0,7,1,PConc,2006,2007,SawyerW,1,3,147.0
531375140,RL,18.0,1157.0,5,1,PConc,2003,2007,SawyerW,1,3,149.0
531376060,RL,20.0,691.0,7,2,PConc,2006,2007,SawyerW,1,3,181.0
531380110,RL,21.0,786.0,6,2,PConc,1994,2007,SawyerW,1,3,201.0
531384070,RL,,1079.0,6,2,PConc,1993,2007,SawyerW,1,3,191.75
531385070,RL,20.0,785.0,7,2,PConc,2000,2007,SawyerW,1,3,179.0
531385130,,,1505.0,7,2,PConc,1998,2007,SawyerW,1,3,215.0
531451030,RL,15.0,744.0,6,2,PConc,1992,2007,SawyerW,1,2,179.2
531451150,RL,15.0,744.0,6,1,CBlock,1980,2007,SawyerW,1,2,128.0
531453140,RL,,853.0,5,1,CBlock,1983,2007,SawyerW,1,2,144.0
531477040,RH,18.0,780.0,5,2,Slab,1977,2007,SawyerW,2,4,144.0
532353120,RL,20.0,584.0,5,1,CBlock,1977,2007,Sawyer,1,2,120.75
532354010,RL,24.0,788.0,5,1,CBlock,1963,2007,Sawyer,1,2,132.5
532354060,RL,21.0,689.0,5,1,CBlock,1962,2007,Sawyer,1,3,132.0
532354070,RL,,721.0,5,1,CBlock,1962,2007,Sawyer,1,3,132.5
532376040,RL,26.0,648.0,4,1,CBlock,1961,2007,Sawyer,1,3,129.0
532376090,,12.0,1270.0,5,1,CBlock,1962,2007,Sawyer,1,3,143.9
532377050,RL,26.0,695.0,5,1,CBlock,1968,2007,Sawyer,1,3,145.0
532377140,RL,,924.0,5,1,CBlock,1961,2007,Sawyer,1,3,128.5
532378240,RL,,573.0,5,1,CBlock,1967,2007,Sawyer,1,3,125.5
532476080,RL,,1814.0,7,2,PConc,1990,2007,Veenker,1,3,300.0
532477040,RL,,1630.0,7,2,CBlock,1974,2007,Veenker,1,3,294.0
532479050,RL,13.0,999.0,5,1,CBlock,1974,2007,Sawyer,1,2,129.0
532479120,RL,,1547.0,5,2,CBlock,1975,2007,Sawyer,1,3,171.0
532479140,RL,13.0,1181.0,6,1,CBlock,1973,2007,Sawyer,1,2,147.0
533120030,,,889.0,8,2,PConc,1990,2007,NoRidge,1,4,302.0
533130170,RL,26.0,992.0,8,2,PConc,1992,2007,NoRidge,1,4,285.0
533205110,FV,14.0,407.0,8,2,PConc,2004,2007,Somerst,1,2,214.0
533206060,FV,24.0,327.0,8,2,PConc,2006,2007,Somerst,1,2,166.0
533206070,FV,10.0,352.0,8,2,PConc,2006,2007,Somerst,1,2,193.8
533208010,FV,14.0,393.0,7,2,PConc,2006,2007,Somerst,1,2,208.9
533208020,FV,12.0,335.0,7,2,PConc,2006,2007,Somerst,1,2,194.0
533208030,FV,9.0,495.0,8,2,PConc,2006,2007,Somerst,1,2,207.5
533208040,FV,11.0,397.0,7,1,PConc,2006,2007,Somerst,1,1,199.9
533208070,FV,11.0,395.0,7,2,PConc,2006,2007,Somerst,1,2,164.7
533213130,FV,7.0,212.0,6,2,PConc,1999,2007,Somerst,1,3,176.5
533213140,FV,10.0,300.0,6,2,PConc,1999,2007,Somerst,1,2,176.0
533221030,FV,,197.0,6,2,PConc,2000,2007,Somerst,1,2,168.5
533221060,,7.0,197.0,6,2,PConc,2000,2007,Somerst,1,3,177.0
533221100,,,197.0,6,2,PConc,2000,2007,Somerst,1,3,177.0
533223050,FV,,474.0,7,2,PConc,2004,2007,Somerst,1,2,148.8
533236040,FV,7.0,246.0,8,2,PConc,1999,2007,Somerst,1,2,174.0
533241030,FV,20.0,687.0,7,2,PConc,1997,2007,Somerst,1,3,239.0
533242080,FV,22.0,680.0,7,2,PConc,1999,2007,Somerst,1,3,204.0
533242090,FV,,744.0,8,2,PConc,2003,2007,Somerst,1,3,301.0
533244040,,32.0,782.0,8,2,PConc,1998,2007,Somerst,1,3,312.5
533250190,RL,15.0,879.0,8,1,PConc,1994,2007,Veenker,1,1,279.7
533251110,RL,24.0,1115.0,7,2,CBlock,1980,2007,Veenker,1,3,255.0
533251130,RL,,1501.0,5,1,PConc,1978,2007,Veenker,1,2,194.0
533252130,RL,27.0,1000.0,5,2,CBlock,1976,2007,Veenker,1,3,218.0
533253180,RL,12.0,357.0,8,1,CBlock,1978,2007,Greens,1,1,213.75
533254100,RL,24.0,892.0,6,2,CBlock,1976,2007,Veenker,1,3,187.0
533254130,RL,24.0,892.0,6,2,CBlock,1976,2007,Veenker,1,3,181.5
533350020,RL,29.0,1652.0,8,2,CBlock,1981,2007,Veenker,1,2,373.0
533352075,RL,,1755.0,5,2,CBlock,1977,2007,Sawyer,2,4,190.0
534104090,FV,,655.0,7,2,PConc,2001,2007,Somerst,1,3,226.0
534125120,RL,24.0,1087.0,6,1,CBlock,1968,2007,NWAmes,1,3,143.45
534127080,RL,24.0,743.0,6,2,CBlock,1970,2007,NWAmes,1,4,240.05
534127140,RL,,810.0,6,1,PConc,1969,2007,NWAmes,1,3,162.5
534127260,,40.0,1087.0,6,1,PConc,1968,2007,NWAmes,1,3,164.0
534128090,RL,33.0,1055.0,7,2,CBlock,1972,2007,NWAmes,1,3,185.0
534151090,RL,24.0,887.0,7,2,PConc,1993,2007,NWAmes,1,2,188.5
534151180,RL,24.0,978.0,7,2,PConc,1993,2007,NWAmes,1,3,255.0
534175010,RL,,1068.0,5,2,CBlock,1976,2007,NWAmes,2,4,136.905
534176140,RL,27.0,998.0,6,2,CBlock,1966,2007,NWAmes,1,3,158.5
534177210,RL,24.0,892.0,7,1,CBlock,1973,2007,NWAmes,1,3,175.5
534178010,RL,24.0,1003.0,6,1,CBlock,1963,2007,NWAmes,1,3,127.0
534201040,RL,21.0,748.0,5,1,CBlock,1967,2007,NAmes,1,3,127.0
534202030,RL,,962.0,5,2,CBlock,1967,2007,NAmes,1,3,143.0
534204120,RL,24.0,956.0,5,1,CBlock,1965,2007,NAmes,1,3,156.0
534252040,RL,,883.0,5,1,CBlock,1958,2007,NAmes,1,2,144.0
534252060,RL,,987.0,5,2,CBlock,1964,2007,NAmes,2,6,119.0
534252070,RL,,1013.0,4,2,Slab,1964,2007,NAmes,2,2,103.0
534252110,RL,,1147.0,5,1,CBlock,1960,2007,NAmes,1,3,139.9
534275170,RL,,1187.0,6,1,CBlock,1960,2007,NAmes,1,2,151.5
534275220,RL,24.0,826.0,5,1,CBlock,1960,2007,NAmes,1,3,126.5
534276070,RL,20.0,974.0,6,1,CBlock,1958,2007,NAmes,1,3,145.0
534276160,RL,21.0,700.0,5,1,CBlock,1958,2007,NAmes,1,2,120.0
534276180,RL,23.0,692.0,5,1,CBlock,1956,2007,NAmes,1,2,124.0
534276290,RL,,775.0,5,1,Slab,1959,2007,NAmes,1,3,106.5
534278150,RL,,1334.0,5,1,CBlock,1961,2007,NAmes,1,2,140.5
534278170,RL,23.0,766.0,5,1,CBlock,1961,2007,NAmes,1,3,137.5
534278190,RL,21.0,806.0,5,1,CBlock,1960,2007,NAmes,1,3,117.6
534401120,RL,24.0,818.0,7,2,CBlock,1966,2007,NAmes,1,3,163.5
534401200,RL,24.0,855.0,6,2,CBlock,1965,2007,NAmes,1,3,161.0
534403040,RL,26.0,869.0,6,2,CBlock,1964,2007,NAmes,1,3,158.0
534403290,RL,24.0,818.0,6,2,CBlock,1964,2007,NAmes,1,5,224.5
534403420,RL,,1057.0,6,1,CBlock,1964,2007,NAmes,1,3,147.0
534425015,RL,,2044.0,6,1,CBlock,1959,2007,NAmes,1,3,200.0
534425080,RL,,1355.0,6,1,CBlock,1960,2007,NAmes,1,3,181.9
534427140,RL,23.0,686.0,5,1,CBlock,1959,2007,NAmes,1,3,150.75
534429030,RL,21.0,914.0,4,2,Slab,1962,2007,NAmes,2,2,101.8
534430090,RL,17.0,769.0,6,1,CBlock,1950,2007,NAmes,1,2,124.0
534431020,RL,26.0,1131.0,5,1,PConc,1940,2007,NAmes,1,2,138.5
534450090,RL,15.0,465.0,1,1,Slab,1946,2007,BrkSide,1,1,39.3
534450110,RL,15.0,465.0,3,1,CBlock,1946,2007,BrkSide,1,2,64.5
534451020,RL,16.0,325.0,3,1,CBlock,1945,2007,BrkSide,1,2,64.0
534453080,RL,15.0,481.0,5,1,CBlock,1958,2007,BrkSide,1,2,112.0
534475170,RL,30.0,883.0,6,1,CBlock,1964,2007,NAmes,1,4,165.0
534476080,RL,24.0,892.0,5,1,CBlock,1955,2007,NAmes,1,2,144.0
534478140,RL,29.0,1054.0,5,2,CBlock,1948,2007,NAmes,2,4,137.0
534479120,RL,24.0,882.0,5,1,CBlock,1941,2007,NAmes,1,3,105.0
534479140,RL,24.0,881.0,5,1,CBlock,1942,2007,NAmes,1,3,146.5
535101150,RL,19.0,805.0,5,2,CBlock,1968,2007,NAmes,2,4,126.0
535102010,RL,,934.0,5,2,CBlock,1966,2007,NAmes,1,3,175.0
535105110,RL,30.0,892.0,6,1,CBlock,1961,2007,NAmes,1,3,158.5
535106140,RL,21.0,943.0,5,1,CBlock,1958,2007,NAmes,1,2,114.5
535106180,RL,24.0,1054.0,5,1,CBlock,1958,2007,NAmes,1,3,144.0
535126180,RL,,1714.0,6,2,CBlock,1965,2007,NAmes,1,3,129.0
535151020,RL,22.0,814.0,6,1,CBlock,1957,2007,NAmes,1,2,141.0
535151100,RL,20.0,637.0,5,1,CBlock,1956,2007,NAmes,1,3,131.0
535151110,RL,18.0,766.0,5,1,CBlock,1963,2007,NAmes,1,3,142.1
535152060,RL,21.0,760.0,5,1,CBlock,1958,2007,NAmes,1,3,139.0
535154080,RL,23.0,906.0,6,1,CBlock,1958,2007,NAmes,1,4,157.9
535155110,RL,24.0,859.0,5,1,CBlock,1954,2007,NAmes,1,3,139.4
535176070,RL,27.0,1114.0,6,1,CBlock,1957,2007,NAmes,1,3,150.0
535177020,RL,21.0,845.0,5,1,CBlock,1960,2007,NAmes,1,3,120.0
535177110,RL,24.0,905.0,6,1,CBlock,1957,2007,NAmes,1,4,174.85
535179120,RL,22.0,908.0,5,1,CBlock,1957,2007,NAmes,1,2,116.0
535180030,RL,22.0,943.0,5,1,CBlock,1956,2007,NAmes,1,3,135.0
535181030,RL,,1129.0,6,2,CBlock,1970,2007,NAmes,1,3,163.5
535181140,RL,21.0,1133.0,5,1,CBlock,1955,2007,NAmes,1,3,130.0
535300040,RL,23.0,934.0,5,1,CBlock,1955,2007,NAmes,1,3,129.5
535301060,RL,18.0,1074.0,5,1,CBlock,1953,2007,NAmes,1,3,142.0
535301160,RL,21.0,750.0,5,2,CBlock,1958,2007,NAmes,2,4,128.6
535302070,RL,18.0,1017.0,6,1,CBlock,1952,2007,NAmes,1,2,125.0
535304170,RL,21.0,738.0,6,1,CBlock,1953,2007,NAmes,1,3,136.0
535305180,RL,20.0,829.0,5,1,CBlock,1953,2007,NAmes,1,2,134.5
535325090,RL,22.0,793.0,5,1,CBlock,1956,2007,NAmes,1,3,127.0
535325280,RL,18.0,663.0,5,1,CBlock,1955,2007,NAmes,1,3,130.0
535325320,RL,17.0,664.0,4,1,PConc,1955,2007,NAmes,1,4,115.0
535327160,,21.0,780.0,5,1,CBlock,1955,2007,NAmes,1,3,116.9
535327200,RL,21.0,1236.0,5,1,CBlock,1956,2007,NAmes,1,2,132.0
535353050,RL,23.0,886.0,4,1,CBlock,1953,2007,NAmes,1,3,153.0
535353130,RL,,1466.0,5,1,CBlock,1952,2007,OldTown,1,2,112.5
535353160,RL,18.0,1318.0,4,2,CBlock,1890,2007,OldTown,1,3,138.0
535354050,RL,18.0,892.0,5,1,CBlock,1949,2007,NAmes,1,2,135.0
535354260,RL,,1124.0,5,1,CBlock,1953,2007,NAmes,1,3,156.0
535355020,RL,34.0,1977.0,5,3,BrkTil,1935,2007,NAmes,1,4,301.6
535375130,RL,18.0,941.0,5,1,CBlock,1940,2007,OldTown,1,2,109.0
535376010,RL,17.0,511.0,4,1,CBlock,1956,2007,OldTown,1,1,103.2
535378080,RL,18.0,955.0,4,2,CBlock,1925,2007,OldTown,1,1,128.5
535379060,RL,18.0,1003.0,4,2,BrkTil,1927,2007,OldTown,1,4,64.5
535379110,RL,18.0,1003.0,5,1,CBlock,1895,2007,OldTown,1,3,148.0
535382150,RL,18.0,502.0,5,1,BrkTil,1920,2007,OldTown,1,2,86.0
535402140,RL,28.0,937.0,7,2,CBlock,1963,2007,NAmes,1,4,172.0
535402180,RL,23.0,808.0,5,1,CBlock,1961,2007,NAmes,1,3,120.0
535403030,RL,20.0,771.0,6,1,CBlock,1968,2007,NAmes,1,3,128.5
535426130,RL,21.0,1078.0,5,1,PConc,1969,2007,NAmes,1,5,135.0
535450190,RL,18.0,749.0,5,1,CBlock,1949,2007,NAmes,1,3,122.9
535450220,RL,18.0,1084.0,6,1,CBlock,1948,2007,NAmes,1,2,119.2
535450310,RL,24.0,975.0,6,2,CBlock,1949,2007,NAmes,1,3,143.0
535451040,RL,18.0,669.0,5,1,CBlock,1950,2007,NAmes,1,3,119.0
535451100,RL,18.0,669.0,5,1,CBlock,1950,2007,NAmes,1,3,102.0
535451110,RL,18.0,669.0,5,1,CBlock,1950,2007,NAmes,1,3,129.0
535452060,RL,21.0,650.0,5,1,CBlock,1960,2007,NAmes,1,2,135.0
535453080,RL,,697.0,5,1,CBlock,1959,2007,NAmes,1,3,152.0
535453150,RL,21.0,680.0,5,1,CBlock,1958,2007,NAmes,1,3,140.0
535453180,RL,21.0,734.0,5,1,CBlock,1960,2007,NAmes,1,3,152.0
535457020,RL,24.0,743.0,5,1,CBlock,1960,2007,NAmes,1,3,156.5
535457040,RL,24.0,743.0,5,2,CBlock,1961,2007,NAmes,2,6,141.0
535457050,RL,21.0,650.0,5,1,Slab,1961,2007,NAmes,1,3,99.0
535476360,RL,24.0,907.0,6,2,CBlock,1964,2007,NAmes,1,3,187.0
535477130,RL,21.0,705.0,5,2,CBlock,1962,2007,NAmes,1,4,169.5
535477180,RL,18.0,613.0,5,1,CBlock,1962,2007,NAmes,1,2,125.5
535478040,RL,20.0,628.0,5,1,CBlock,1962,2007,NAmes,1,3,130.0
902100010,RM,18.0,648.0,5,1,BrkTil,1926,2007,OldTown,1,2,103.0
902105110,RM,18.0,892.0,5,2,BrkTil,1910,2007,OldTown,1,2,132.0
902106070,RM,15.0,557.0,6,1,BrkTil,1927,2007,OldTown,1,3,127.5
902106120,RM,17.0,416.0,5,1,PConc,1922,2007,OldTown,1,2,89.5
902107050,RM,18.0,669.0,5,1,CBlock,1980,2007,OldTown,1,2,140.0
902110010,RM,17.0,293.0,5,1,BrkTil,1920,2007,OldTown,1,2,99.9
902125120,RM,18.0,1003.0,4,1,BrkTil,1885,2007,OldTown,1,2,100.0
902128160,RM,18.0,669.0,5,1,CBlock,1940,2007,OldTown,1,2,130.0
902201090,RM,37.0,836.0,5,1,BrkTil,1900,2007,OldTown,1,2,135.0
902201130,RM,15.0,557.0,3,1,CBlock,1948,2007,OldTown,1,2,120.0
902202070,RM,15.0,550.0,4,1,BrkTil,1937,2007,OldTown,1,2,89.471
902205020,RM,15.0,550.0,4,1,BrkTil,1900,2007,OldTown,1,3,85.0
902205130,RM,15.0,557.0,4,1,PConc,1920,2007,OldTown,1,2,108.5
902206270,RM,17.0,895.0,4,2,PConc,1900,2007,OldTown,1,4,137.0
902207010,RM,12.0,360.0,5,1,CBlock,1945,2007,OldTown,1,2,110.5
902207150,RM,18.0,792.0,5,1,CBlock,1923,2007,OldTown,1,2,100.0
902300020,RM,,960.0,8,2,BrkTil,1910,2007,OldTown,1,3,184.9
902300040,RM,16.0,916.0,6,1,BrkTil,1927,2007,OldTown,1,4,145.0
902301030,RM,18.0,892.0,5,1,PConc,1925,2007,OldTown,1,3,125.0
902301130,RM,11.0,425.0,5,1,BrkTil,1910,2007,OldTown,1,3,114.0
902302150,RM,26.0,1263.0,5,2,BrkTil,1900,2007,OldTown,2,5,90.0
902303100,RM,17.0,780.0,6,2,CBlock,1910,2007,OldTown,1,3,144.1
902304040,RM,27.0,920.0,6,2,BrkTil,1880,2007,OldTown,1,5,117.5
902305010,RM,18.0,334.0,5,1,BrkTil,1930,2007,OldTown,1,3,124.5
902330090,RM,23.0,1254.0,7,2,PConc,1879,2007,OldTown,1,3,185.0
902332030,C,18.0,669.0,6,2,BrkTil,1910,2007,OldTown,2,4,133.9
902401030,RM,12.0,502.0,6,2,BrkTil,1926,2007,OldTown,1,3,152.0
902404010,RM,27.0,753.0,5,1,BrkTil,1948,2007,OldTown,1,2,153.5
902408080,RM,18.0,1003.0,7,1,BrkTil,1890,2007,OldTown,1,3,159.5
902427040,RM,16.0,877.0,5,1,CBlock,1930,2007,OldTown,1,2,87.0
902427140,RM,16.0,801.0,4,1,CBlock,1956,2007,OldTown,1,2,104.5
902427180,RM,23.0,1096.0,4,2,Slab,1949,2007,OldTown,1,1,110.0
903201090,RL,17.0,637.0,5,1,PConc,1925,2007,BrkSide,1,1,136.5
903204030,RM,17.0,806.0,5,1,CBlock,1950,2007,BrkSide,1,3,128.25
903205085,RL,30.0,811.0,5,1,BrkTil,1920,2007,BrkSide,1,3,144.0
903206170,RL,21.0,812.0,6,1,BrkTil,1923,2007,BrkSide,1,3,210.0
903225040,RM,15.0,569.0,5,2,CBlock,1939,2007,BrkSide,1,3,135.0
903227140,RM,15.0,557.0,6,1,CBlock,1939,2007,BrkSide,1,3,128.0
903228080,RM,18.0,557.0,6,1,BrkTil,1941,2007,BrkSide,1,3,131.0
903231050,RM,16.0,569.0,5,1,BrkTil,1939,2007,BrkSide,1,2,113.0
903231090,RM,,580.0,6,1,BrkTil,1938,2007,BrkSide,1,3,126.0
903231180,RM,16.0,580.0,5,1,BrkTil,1939,2007,BrkSide,1,4,132.0
903232100,RM,16.0,580.0,5,1,BrkTil,1930,2007,BrkSide,1,3,131.75
903233030,RM,16.0,569.0,5,1,BrkTil,1926,2007,BrkSide,1,2,132.5
903233050,RM,16.0,569.0,5,1,BrkTil,1920,2007,BrkSide,1,4,137.5
903233140,RM,16.0,569.0,7,1,BrkTil,1929,2007,BrkSide,1,2,132.0
903233180,RM,16.0,580.0,6,1,BrkTil,1931,2007,BrkSide,1,3,127.5
903234160,RM,18.0,574.0,6,1,BrkTil,1926,2007,BrkSide,1,2,102.0
903236130,RM,14.0,720.0,6,2,CBlock,1918,2007,OldTown,1,4,200.0
903400040,,18.0,1256.0,6,1,PConc,1919,2007,BrkSide,1,3,180.5
903401070,RL,18.0,822.0,6,1,PConc,1920,2007,BrkSide,1,3,165.0
903425270,RL,18.0,794.0,5,1,PConc,1926,2007,BrkSide,1,4,90.0
903425280,RL,18.0,811.0,6,1,BrkTil,1915,2007,BrkSide,1,3,153.575
903426010,RM,,530.0,7,1,BrkTil,1929,2007,OldTown,1,3,140.0
903427040,RM,18.0,792.0,6,2,BrkTil,1916,2007,OldTown,1,5,136.0
903430040,RM,12.0,528.0,5,2,CBlock,1901,2007,OldTown,1,3,113.0
903430050,RM,12.0,528.0,5,1,CBlock,1901,2007,OldTown,1,2,117.0
903450060,RM,,721.0,7,1,PConc,1931,2007,IDOTRR,1,4,169.5
903451110,RM,17.0,692.0,7,1,PConc,1930,2007,IDOTRR,1,3,139.4
903453080,RM,37.0,1226.0,6,3,CBlock,1963,2007,IDOTRR,1,5,202.5
903454010,RM,18.0,639.0,6,1,PConc,1914,2007,IDOTRR,1,3,127.0
903454090,RM,15.0,836.0,6,1,PConc,1937,2007,IDOTRR,1,3,141.0
903456110,RM,18.0,909.0,7,1,CBlock,1950,2007,IDOTRR,1,4,212.3
903457040,RM,18.0,959.0,6,1,CBlock,1915,2007,IDOTRR,1,3,161.0
903457130,RM,16.0,402.0,4,2,BrkTil,1958,2007,IDOTRR,1,3,99.5
903458020,RM,18.0,669.0,5,1,BrkTil,1920,2007,IDOTRR,1,3,101.0
903458060,RM,12.0,446.0,4,1,CBlock,1916,2007,IDOTRR,1,2,109.9
903475040,,,1148.0,5,1,CBlock,1941,2007,OldTown,1,2,128.5
903475060,RM,18.0,940.0,7,1,CBlock,1910,2007,OldTown,2,4,122.0
903476100,RM,17.0,408.0,5,1,BrkTil,1930,2007,OldTown,1,3,87.0
903484080,RM,18.0,959.0,4,2,CBlock,1910,2007,IDOTRR,1,3,50.0
904100100,RL,33.0,1197.0,7,1,CBlock,1937,2007,Sawyer,1,3,219.0
904101070,RL,42.0,1675.0,5,3,CBlock,1946,2007,ClearCr,1,3,200.5
904301110,RL,18.0,758.0,5,1,BrkTil,1940,2007,Edwards,1,3,126.0
904302010,RL,18.0,417.0,5,1,CBlock,1942,2007,SWISU,1,2,108.5
905100060,RL,23.0,1044.0,5,1,CBlock,1963,2007,Sawyer,1,3,130.0
905100080,RL,23.0,1044.0,5,1,CBlock,1964,2007,Sawyer,1,2,158.45
905101070,RL,19.0,1328.0,4,1,CBlock,1964,2007,Sawyer,1,3,115.4
905101200,RL,19.0,738.0,4,1,CBlock,1961,2007,Sawyer,1,3,118.5
905102010,RL,20.0,1314.0,5,2,CBlock,1964,2007,Sawyer,1,3,165.0
905103110,RL,,1085.0,5,1,CBlock,1966,2007,Sawyer,1,3,123.0
905104030,RL,21.0,780.0,6,1,CBlock,1966,2007,Sawyer,1,3,129.0
905104090,,30.0,659.0,5,1,CBlock,1966,2007,Sawyer,1,3,125.0
905104170,RL,,834.0,5,1,PConc,1968,2007,Sawyer,1,3,108.0
905104240,RL,21.0,783.0,5,1,CBlock,1971,2007,Sawyer,1,2,119.9
905105040,RL,26.0,805.0,5,1,CBlock,1968,2007,Sawyer,1,3,115.0
905105170,RL,,780.0,5,1,CBlock,1967,2007,Sawyer,1,2,134.5
905105260,RL,20.0,719.0,5,1,CBlock,1966,2007,Sawyer,1,3,127.0
905106150,RL,33.0,810.0,5,1,CBlock,1968,2007,Sawyer,1,3,129.0
905107140,RL,22.0,762.0,6,1,CBlock,1977,2007,Sawyer,1,3,143.5
905200010,RL,,759.0,5,1,CBlock,1966,2007,Sawyer,1,3,129.0
905201080,RL,25.0,1317.0,5,1,CBlock,1956,2007,Sawyer,1,3,187.0
905225020,RL,30.0,1559.0,5,3,CBlock,1920,2007,Sawyer,1,4,158.0
905226050,RL,,2354.0,5,2,BrkTil,1918,2007,Sawyer,1,3,112.0
905226080,RL,21.0,647.0,7,1,BrkTil,1940,2007,Sawyer,1,2,165.25
905226130,RL,28.0,1057.0,6,1,CBlock,1954,2007,Sawyer,1,3,150.0
905226170,RL,26.0,1279.0,5,1,CBlock,1958,2007,Sawyer,1,3,137.0
905228020,RL,,836.0,4,1,Slab,1945,2007,Sawyer,1,3,89.5
905352010,,,1029.0,6,2,PConc,1984,2007,ClearCr,1,3,182.0
905352180,,30.0,932.0,6,2,PConc,1988,2007,ClearCr,1,4,211.0
905376090,RL,,1630.0,5,2,CBlock,1948,2007,Edwards,1,3,216.0
905377020,RL,,2108.0,5,2,CBlock,1953,2007,Edwards,1,3,130.0
905377050,RL,26.0,1654.0,4,1,CBlock,1946,2007,Edwards,1,2,109.9
905401020,RL,31.0,1177.0,6,3,CBlock,1954,2007,ClearCr,1,4,255.0
905426010,RL,26.0,1172.0,6,2,CBlock,1950,2007,Edwards,1,4,243.0
905451390,RL,21.0,977.0,6,1,CBlock,1954,2007,Edwards,1,3,154.0
905475270,RL,18.0,502.0,5,1,CBlock,1958,2007,SWISU,1,3,118.0
905475520,RL,,1070.0,4,1,Slab,1958,2007,Edwards,1,3,80.0
905476160,RL,13.0,716.0,4,2,PConc,1977,2007,Edwards,2,4,150.0
905476170,RL,18.0,845.0,4,1,BrkTil,1920,2007,Edwards,1,2,86.0
905476225,RL,12.0,359.0,5,2,CBlock,1984,2007,Edwards,1,2,130.0
905478140,,18.0,862.0,5,1,CBlock,1951,2007,Edwards,1,4,125.0
905478220,RL,18.0,1031.0,5,1,PConc,1951,2007,Edwards,1,4,136.5
905480090,RL,15.0,701.0,4,2,BrkTil,1920,2007,Edwards,1,4,96.0
905480180,RL,18.0,842.0,5,1,PConc,1957,2007,Edwards,1,3,120.0
906200230,,32.0,2222.0,6,2,CBlock,1984,2007,SawyerW,1,4,228.5
906201022,RL,35.0,962.0,7,2,PConc,1990,2007,SawyerW,1,3,179.9
906201023,RL,35.0,1252.0,7,2,CBlock,1990,2007,SawyerW,1,4,225.0
906201200,RL,26.0,964.0,7,2,CBlock,1986,2007,SawyerW,1,4,301.0
906203140,RL,31.0,1219.0,7,2,PConc,1991,2007,SawyerW,1,4,238.0
906204140,RL,25.0,1049.0,7,2,CBlock,1989,2007,SawyerW,1,3,228.5
906223040,RL,23.0,866.0,7,2,PConc,1994,2007,SawyerW,1,3,220.0
906340080,RL,23.0,926.0,7,2,PConc,2007,2007,CollgCr,1,4,383.97
906340090,RL,23.0,926.0,8,3,PConc,2006,2007,CollgCr,1,4,424.87
906378120,RL,22.0,853.0,8,2,PConc,2007,2007,CollgCr,1,3,250.0
906378150,RL,28.0,974.0,8,2,PConc,2006,2007,CollgCr,1,3,360.0
906378170,RL,28.0,990.0,7,2,PConc,2006,2007,CollgCr,1,3,279.5
906380010,RL,31.0,1038.0,7,2,PConc,2007,2007,CollgCr,1,3,200.141
906380040,,20.0,951.0,8,2,PConc,2007,2007,CollgCr,1,3,246.5
906380070,RL,21.0,891.0,8,2,PConc,2007,2007,CollgCr,1,3,276.0
906380120,RL,21.0,819.0,7,2,PConc,2005,2007,CollgCr,1,3,203.0
906380140,RL,26.0,1032.0,7,2,PConc,2006,2007,CollgCr,1,3,155.835
906380160,RL,23.0,795.0,7,2,PConc,2006,2007,CollgCr,1,2,194.0
906380200,RL,20.0,628.0,7,2,PConc,2007,2007,CollgCr,1,2,195.4
906382020,,23.0,1092.0,7,2,PConc,2005,2007,CollgCr,1,3,217.0
906382060,RL,22.0,814.0,8,2,PConc,2006,2007,CollgCr,1,3,212.999
906392080,RL,20.0,673.0,7,2,PConc,2005,2007,CollgCr,1,2,175.9
906394020,RL,24.0,865.0,7,2,PConc,2005,2007,CollgCr,1,3,191.0
906394050,RL,24.0,866.0,6,2,PConc,2006,2007,CollgCr,1,3,176.432
906402070,RL,,1334.0,7,2,CBlock,1988,2007,SawyerW,1,3,277.0
906403060,RL,,825.0,7,2,PConc,1988,2007,SawyerW,1,3,207.0
